"","age","gender","study_hours_per_day","social_media_hours","netflix_hours","part_time_job","attendance_percentage","sleep_hours","diet_quality","exercise_frequency","parental_education_level","internet_quality","mental_health_rating","extracurricular_participation","exam_score"
"911",19,"Male",3.47633272994376,1.60567606718199,2.76651837283938,"No",100,7.67668949071813,"Fair",1,"None","Average",10,"No",95.7557814218515
"912",21,"Male",4.2452951432852,3.47091402528214,1.75386729021305,"No",75.1,7.90334818287173,"Fair",2,"None","Good",4,"No",93.4810123321813
"913",21,"Male",3.01171628345392,2.17346252009135,0.907155320704855,"No",75.8,9.68186355823183,"Poor",6,"High School","Average",9,"No",95.7141260082489
"914",18,"Male",2.89008622815677,4.01096463964947,2.25357010292425,"Yes",79.3,6.43272287699459,"Good",3,"High School","Good",4,"No",76.7719846383476
"915",20,"Female",2.33032065118659,2.45335514187575,1.97405285140137,"Yes",87.4,5.94521399784566,"Good",6,"Bachelor","Poor",10,"No",88.2620597308987
"916",22,"Female",2.14778839301731,3.63452218052979,2.25248959804037,"No",80.3,7.39285407300468,"Fair",0,"High School","Average",8,"No",81.6439119706499
"917",18,"Male",3.22268359585155,2.62497290765348,2.04948447534114,"No",91.1,7.80091764424033,"Good",1,"High School","Good",7,"No",86.2740353640192
"918",20,"Male",4.50316956052887,2.64750172192713,1.2869517720098,"No",75.2,5.62593239393133,"Good",5,"High School","Good",3,"No",90.3903426537325
"919",20,"Male",3.68291981811871,1.59924687295941,0.968283681636749,"Yes",71.2,7.74355167262494,"Poor",5,"Bachelor","Average",7,"No",87.7491261986668
"920",24,"Female",2.51228433933274,2.34659962611464,1.93436259642225,"No",67,8.91038885855703,"Good",3,"High School","Good",7,"Yes",89.1678557907743
"921",21,"Male",3.14862995610676,2.86493984326012,1.93213028350738,"Yes",62.8,8.36355188979276,"Good",3,"None","Good",10,"No",89.0682959527689
"922",23,"Female",3.17522230988458,2.33507270297706,1.91566217370975,"No",79.8,7.38466685651688,"Fair",6,"None","Average",3,"No",94.139076757989
"923",17,"Male",1.75935904856101,0.549950996550028,2.88438790919169,"No",82,6.98155940894995,"Poor",5,"Master","Average",2,"Yes",69.764571948668
"924",23,"Male",1.10535036729453,1.12103563015734,0.442419912409589,"No",78.7,8.63004697967958,"Poor",5,"High School","Good",9,"No",76.7025069804146
"925",17,"Other",2.68581220635291,2.26726437631048,2.80524189118581,"Yes",97.4,7.00717646755721,"Poor",5,"Bachelor","Average",1,"Yes",79.3849577271523
"926",19,"Other",1.63774284714626,2.84372038035511,2.50037879328501,"Yes",97.3,8.71997100080186,"Good",1,"None","Good",7,"No",76.8413325526795
"927",21,"Male",2.56850050950716,1.98945558078605,2.28313481930425,"No",81.7,9.63284687029064,"Fair",5,"High School","Good",4,"Yes",80.2798395188132
"928",20,"Female",3.08095977512507,3.12629026705299,1.86080461608022,"No",67.1,7.73956661201792,"Good",0,"Bachelor","Good",2,"No",69.0878188721321
"929",22,"Female",3.036618249166,0.59109131432027,1.98290682112312,"No",79.3,8.0598355644238,"Good",5,"High School","Average",2,"No",84.3437524612469
"930",17,"Female",4.4256480469891,2.71050973120031,1.92939501230589,"No",79,8.22869224427244,"Good",0,"Master","Average",8,"Yes",96.0047374201641
"931",23,"Male",2.95923515454479,0.343745476514483,1.38862595709017,"No",78.4,9.28286384577157,"Good",1,"Master","Good",7,"No",95.8804680437434
"932",20,"Female",3.66760101670155,2.5618528510968,2.97571447902391,"Yes",78,6.76499934841332,"Poor",3,"Bachelor","Average",7,"Yes",86.1124580358769
"933",17,"Female",3.5849010368352,1.83795473663545,1.55284169079048,"No",78.5,7.65983705328006,"Fair",0,"Bachelor","Average",5,"No",90.1974289870024
"934",17,"Female",1.66091630389473,2.60950176855443,2.37435798054208,"No",81.1,6.54691384749979,"Good",1,"High School","Average",10,"No",72.3546093958839
"935",24,"Male",4.24059121146354,1.24683721986998,2.28568273727989,"No",78.6,8.75292682864392,"Poor",5,"High School","Poor",8,"Yes",95.7973901627121
"936",17,"Male",3.27694797400927,3.03954713424798,1.1374626699294,"Yes",87.1,8.19185391781124,"Poor",1,"Master","Good",2,"No",82.247759378273
"937",22,"Male",3.34509242133897,2.99495585140777,2.62047108892856,"No",88.6,6.7259680645358,"Good",5,"Bachelor","Average",2,"Yes",84.6257264608904
"938",21,"Female",2.04510175932383,2.44608317409897,1.62895389925221,"No",75.9,7.38417546574085,"Good",6,"Bachelor","Good",5,"No",67.5184671590128
"939",22,"Male",1.40516222741206,2.19320561720776,2.33368413923771,"No",97.7,6.17559917864693,"Fair",1,"High School","Poor",1,"No",52.7274046511753
"940",18,"Female",3.67154625762584,3.05033866674539,2.2468432858858,"No",75.2,6.7646049351271,"Good",3,"None","Good",6,"No",87.2813492984435
"941",20,"Other",3.47343218600851,1.66717573407332,1.01549168822948,"Yes",68.8,8.17719698133671,"Good",0,"Master","Average",4,"No",85.4040501047325
"942",21,"Male",1.93886497729063,2.87311912478271,1.41684656848771,"No",88.8,7.27646584907395,"Fair",6,"High School","Good",6,"No",83.0769822883439
"943",24,"Female",2.26606708599589,3.38424150361541,3.01899467367365,"No",76.8,7.22825467454631,"Poor",3,"High School","Good",7,"No",74.4076736736153
"944",21,"Male",4.42606152467632,2.82848918531917,2.37582288032169,"No",88.2,6.6731124417511,"Good",2,"High School","Poor",3,"No",87.8007395458674
"945",21,"Female",2.11672481196184,2.07097087880886,2.54582647428417,"No",61,6.90861629612501,"Fair",5,"Bachelor","Good",8,"Yes",85.6234646120647
"946",23,"Male",4.310416580823,3.0970890211257,2.34013361964494,"Yes",98.9,7.51193737569095,"Poor",0,"None","Average",7,"No",100
"947",21,"Female",2.65925943786501,0.61261011551846,1.73501010973877,"No",91.7,6.78006140868353,"Fair",3,"Bachelor","Good",1,"Yes",77.7988463017839
"948",24,"Female",3.09813682501624,3.29964122186795,3.66533015302964,"Yes",70,7.22260553097201,"Good",0,"High School","Good",6,"Yes",80.9681385329028
"949",22,"Female",2.32420045636337,2.5957764558473,1.96953818127295,"No",70.2,7.9415075254532,"Fair",2,"Master","Good",7,"No",82.9596494977394
"950",21,"Female",3.31856748019948,0.691653176887194,2.25432160368891,"No",100,7.50699199795968,"Fair",4,"Bachelor","Good",4,"No",93.7456390861619
"951",19,"Female",2.75145866287633,0.996064923505026,2.55057035593046,"No",77.6,6.8055789536206,"Fair",5,"High School","Average",2,"No",74.8488962580644
"952",20,"Female",2.8105268434533,1.87405716144875,1.17456250858502,"No",76.7,9.63419489851914,"Good",5,"Bachelor","Poor",10,"No",97.7022075476289
"953",21,"Female",3.05690236429316,1.8888305841371,3.59502156723511,"Yes",62.3,7.03124612706982,"Poor",1,"High School","Average",9,"No",84.3437524612469
"954",20,"Female",2.35591982043242,1.06596369230651,0.885179794459209,"No",81.5,7.20964644758978,"Fair",5,"High School","Average",7,"No",82.0676338965891
"955",19,"Male",3.79722289975527,2.10218445369083,3.11794442264529,"No",82.7,8.79888737647334,"Good",5,"Master","Good",1,"Yes",84.5695026843172
"956",19,"Female",1.81934042031568,2.7303069530045,1.94163562549348,"Yes",92.2,10.5798887152711,"Poor",3,"High School","Average",8,"No",94.785682716488
"957",20,"Female",2.36552825911461,2.86656647883535,2.37686194258066,"No",71,6.47019317381523,"Good",6,"High School","Good",3,"No",80.7816822550034
"958",17,"Female",1.67503574375551,2.21661715878732,1.21593138395673,"No",69.8,7.64908128160511,"Good",5,"High School","Average",4,"No",73.5848932488094
"959",18,"Male",0.439153680100134,3.22541156961822,1.81658657148941,"Yes",89.5,7.08167319497075,"Good",5,"High School","Average",5,"No",56.6267862538622
"960",23,"Female",3.18554501033944,3.79984340100756,0.989971292501724,"No",95.1,7.07394069483802,"Fair",2,"Master","Good",1,"No",70.9200010668142
"961",17,"Male",5.84030261487759,1.96061005603011,1.53163416884509,"Yes",69.3,6.61839999794608,"Good",6,"High School","Average",6,"No",100
"962",17,"Female",3.53456075156537,1.92691016528307,2.00650964165674,"No",95.8,6.99567460846341,"Good",2,"Master","Good",10,"No",92.2205248735013
"963",22,"Male",3.03134751804669,2.39245628881948,2.90939039383445,"Yes",85.4,7.68695501714657,"Good",0,"Master","Average",6,"No",77.8663046261157
"964",23,"Female",3.30959046213638,1.93826041078491,1.82084652092225,"No",95.9,6.16352073957894,"Poor",0,"High School","Good",2,"No",76.6328990924937
"965",23,"Other",3.18040323680695,1.74778769752539,1.65518790027033,"No",84.3,8.72111992697176,"Good",5,"High School","Poor",10,"Yes",95.7141260082489
"966",17,"Male",3.16942750877841,2.99655247636784,1.37549544908992,"No",59.8,7.86758465450398,"Fair",5,"Master","Average",6,"Yes",90.4384148900027
"967",21,"Other",2.12623454505482,0.667858066880696,1.10069095242178,"No",83.5,7.65903082217309,"Poor",1,"High School","Good",8,"Yes",78.732290710963
"968",22,"Male",3.79370128418212,2.84943461082934,3.50957719420538,"No",95.6,7.841303574671,"Fair",0,"None","Good",6,"No",89.8573996900773
"969",22,"Female",3.71366674680353,1.8719919415753,1.12809223178716,"No",76.1,8.00792229050501,"Good",3,"High School","Average",4,"No",89.1181092363386
"970",19,"Female",3.26825617046977,1.82197153259893,3.5487828242683,"Yes",81.1,8.00995872385676,"Fair",5,"Bachelor","Average",4,"No",93.0805025471414
"971",24,"Female",3.13029721693049,2.48716152301398,2.15912041482313,"No",83.2,6.5466665176193,"Fair",3,"Bachelor","Average",9,"Yes",94.355865449149
"972",23,"Female",3.49079135743166,2.01331574500442,1.9548072591929,"No",56,7.4203887034599,"Good",5,"High School","Average",6,"No",83.715768594742
"973",17,"Female",3.42543292947424,1.45912245385193,3.3399267473721,"No",100,6.55152474391389,"Fair",3,"High School","Good",8,"No",96.8631705186326
"974",19,"Male",3.95889514407059,3.40856068495245,2.68030366006492,"No",76,6.69892436103171,"Good",4,"Master","Good",8,"No",89.1181092363386
"975",20,"Male",2.57345925857385,2.00144677395478,1.9444263416927,"No",90.1,6.32504589635778,"Fair",3,"Bachelor","Poor",7,"No",87.2290084901551
"976",18,"Female",2.41692422163434,2.64767630711742,1.50507126981254,"No",84.1,8.77816101622529,"Fair",6,"Bachelor","Average",3,"No",84.9612931779398
"977",24,"Female",3.21207723055611,3.37772503440841,2.000803386421,"No",97.6,7.09182471623664,"Good",0,"Bachelor","Good",10,"Yes",90.4864249772753
"978",24,"Female",4.24674904425955,1.78350930558375,2.85709416037692,"Yes",89.1,8.0658323828156,"Good",5,"High School","Average",1,"Yes",99.626772764616
"979",24,"Female",1.36976946183826,2.62378309935381,2.7262809524598,"No",82.7,9.22252231650324,"Fair",0,"Bachelor","Good",5,"Yes",69.0878188721321
"980",22,"Male",1.51471191103517,1.99306708923277,2.03315852443663,"No",76.1,6.83925286412363,"Good",6,"High School","Poor",10,"No",76.7025069804146
"981",20,"Female",3.4496615112049,2.19564704034401,2.28024604891771,"No",93,6.86838244534226,"Poor",6,"High School","Good",10,"Yes",92.1747064872658
"982",24,"Male",2.69423402330075,0.627755253674908,3.01103951303922,"No",66.3,10.2951390312316,"Fair",3,"Bachelor","Average",2,"No",84.6818652430599
"983",20,"Female",3.55954281534539,1.94742293733393,2.18264891477505,"Yes",91.5,8.94219959928341,"Fair",2,"High School","Good",10,"No",95.2528058232176
"984",21,"Male",3.61184182560498,2.08252290778669,2.37095971820481,"No",74,7.00696680981827,"Poor",2,"Master","Average",2,"No",83.6581490372817
"985",24,"Male",2.31365634442353,2.64962107533486,1.27197563173831,"No",97.5,7.87410959709159,"Fair",6,"High School","Average",7,"No",92.8110759916821
"986",18,"Male",5.02115655706436,2.32693680976048,0.672918215330939,"Yes",86.6,6.83718605937094,"Fair",2,"Master","Good",3,"Yes",92.1288315001682
"987",20,"Male",1.88781544983131,1.734510485087,2.37376779271939,"No",91.4,7.55950615276555,"Poor",5,"Master","Poor",8,"No",80.7816822550034
"988",20,"Female",2.47954606134925,1.35142291951859,1.9307581303298,"Yes",85.8,7.04108162586868,"Fair",1,"High School","Average",9,"No",78.6003694449379
"989",18,"Male",2.86846673439655,1.90417718783862,1.32296326872035,"No",67.5,6.56978341780379,"Fair",4,"Bachelor","Average",8,"Yes",88.057735708798
"990",24,"Male",1.393148654695,1.63603284125127,2.62734317935272,"Yes",76.4,6.09695210771375,"Fair",3,"High School","Average",6,"No",72.4327078417726
"991",18,"Male",1.95849285370935,3.37619385254766,2.44900013009125,"No",91.7,8.00298307710077,"Good",1,"Master","Good",5,"No",83.19394552624
"992",20,"Male",4.63978996970292,1.75906996555572,2.79507837675652,"No",86.7,6.70601773493691,"Good",2,"High School","Good",3,"No",94.0955667385618
"993",18,"Male",2.81008355158356,0.861802893829372,2.41644963288524,"No",96.8,7.46191544949956,"Fair",3,"Bachelor","Poor",3,"No",87.6974410165825
"994",20,"Male",3.18929400287253,1.25960667887448,1.30894384823017,"No",89,7.3850571987739,"Good",1,"High School","Good",7,"No",87.2290084901551
"995",20,"Female",1.75706993538868,1.62396099778547,3.43748662909707,"No",75.3,6.28386809302487,"Good",0,"High School","Average",5,"No",67.5184671590128
"996",21,"Female",2.21045034598291,0.823695140165807,2.06434058004534,"No",77,8.36999038265082,"Fair",2,"High School","Good",6,"Yes",89.8573996900773
"997",17,"Female",2.51064608172232,1.3089864958881,2.50523987204815,"Yes",86,7.97635722598739,"Poor",1,"High School","Average",6,"Yes",84.5131936555862
"998",20,"Male",3.14301277081332,2.21784133029736,1.48707064235682,"No",61.9,7.35889719882487,"Good",5,"Bachelor","Good",9,"Yes",83.6581490372817
"999",24,"Male",4.41413413844382,3.42460494941388,1.76015111414906,"Yes",100,8.06419546673348,"Fair",0,"Bachelor","Average",1,"No",86.5950961304104
"1000",19,"Female",3.08176306657545,2.07886983606961,1.97415514144836,"No",89.4,9.09804237985386,"Good",2,"Bachelor","Average",8,"No",89.2671494256868
